Mon Oct 14 01:17:18 +0000 2019,mauriciomacri,"Siempre he cuidado la libertad y la seguiré cuidando porque creo en la libertad. No concibo una sociedad sin pluralidad de ideas ni de formas de vida, aunque sean distintas a las que uno cree. Siempre he gobernado para todos y siempre defenderé los derechos de todos.",15256,4524
Mon Oct 14 01:05:49 +0000 2019,mauriciomacri,"""Me alegra y sorprende que el Frente de Todos hable de corrupción. También que Alberto Fernández diga que yo destruí la economía cuando hasta hace muy poco decía que la presidenta Kirchner la destruyó. Digamos la verdad. Lo mejor que podemos hacer es decir la verdad a la gente""",60596,17805
Mon Oct 14 01:05:11 +0000 2019,mauriciomacri,"""Nuevamente escucho hablar del endeudamiento. Quiero que quede claro porque es importante. 2 de cada 3 pesos que tomamos de deuda fue para pagar deudas del gobierno anterior. El peso restante ha sido para pagar el déficit fiscal que hemos reducido"" #MacriPresidente",11613,4620
Mon Oct 14 01:04:23 +0000 2019,mauriciomacri,"""Quiero decir que sé que el último año y medio la carga ha sido muy grande y que ha caído mayoritariamente sobre la clase media. El fin de mes ha sido angustiaste. Pero quiero decirles que el esfuerzo no fue en vano. Estamos en un punto de partida para empezar a crecer.""",6272,1811
Mon Oct 14 01:02:32 +0000 2019,mauriciomacri,"""Hace 80 años estamos con una inflación promedio superior al 60%. De los últimos 100 años, 77 hemos tenido déficit en el Estado. La pobreza promedio de los últimos 30 años ha sido del 36%. No podemos seguir así, tenemos que cambiar, tenemos que ser creíbles""",11174,3564
Mon Oct 14 00:35:38 +0000 2019,mauriciomacri,"Cuando llegamos, habían roto las relaciones internacionales necesarias para combatir el narcotráfico. ¿Por qué? ¿Qué queríamos, que el narcotráfico avanzase en nuestro país?",8863,2775
Mon Oct 14 00:32:58 +0000 2019,mauriciomacri,"La ex presidenta Cristina Fernández de Kirchner condecoró con la Orden de San Martín al dictador Maduro, nosotros hemos reconocido al presidente Guaidó y hemos denunciado la violación de los derechos humanos en Venezuela",39453,12194
Mon Oct 14 00:26:24 +0000 2019,mauriciomacri,Cuando llegamos la Argentina era uno de los países más aislados del mundo. Tenía pocas relaciones y su socio estratégico era Venezuela.,11529,3346
Mon Oct 14 00:11:35 +0000 2019,mauriciomacri,"Gracias al esfuerzo de los argentinos en estos años resolvimos problemas que arrastrábamos hace décadas, pero también sabemos que existen otros problemas igual de importantes que aún no resolvimos. Hoy estoy acá para pedirles que sigamos trabajando juntos. #MacriPresidente",24266,6444
Sun Oct 13 23:10:28 +0000 2019,mauriciomacri,El 19 en el Obelisco. Sí se puede! https://t.co/h338WocBjI,18669,5992
Sun Oct 13 20:22:34 +0000 2019,mauriciomacri,Esta noche a las 9 es el debate presidencial. Acompañame con el hashtag #MacriPresidente https://t.co/aWQOb4JjX5,11848,4009
Sun Oct 13 00:12:10 +0000 2019,mauriciomacri,El próximo sábado 19 La Marcha del #SíSePuede vuelve a Buenos Aires. Todos los que creemos en el cambio vamos a encontrarnos en el Obelisco para expresarnos en paz. Te espero. Invitá a tu familia y amigos. https://t.co/DiDSkMCqyH,12586,4889
