Mon Oct 28 22:34:08 +0000 2019,alferdez,"Muchas gracias @KGeorgieva por su saludo. Los argentinos también esperamos salir lo antes posible de esta crisis para volver a crecer y que eso nos permita cumplir con nuestros compromisos, además de tener una economía sólida que nos beneficie a todos. https://t.co/tyzbQwIC9d",4564,623
Mon Oct 28 22:24:51 +0000 2019,alferdez,"Muchas gracias, estimado @sanchezcastejon. Confío en que juntos podremos aprovechar todo eso que nos une en beneficio de nuestros pueblos. Vamos a trabajar entre todos para lograrlo. https://t.co/YqKDi1eDwJ",4246,652
Mon Oct 28 22:18:05 +0000 2019,alferdez,Esta mañana nos reunimos con el presidente @mauriciomacri en Casa de Gobierno y nos comprometimos a trabajar junto a nuestros equipos para garantizar una transición ordenada que no dañe más a los argentinos y las argentinas. Le agradezco genuinamente su predisposición. https://t.co/ZfTyC1C8zH,29998,2896
Mon Oct 28 19:04:09 +0000 2019,alferdez,"Muchas gracias, presidente @maritoabdo. Vamos a trabajar en conjunto para que esos lazos se amplíen y sean de beneficio para nuestros pueblos, que son hermanos. https://t.co/OiuoVVjgZ8",5201,910
Mon Oct 28 18:52:45 +0000 2019,alferdez,"Agradezco al Gobierno de México y al presidente @lopezobrador_, con quien trabajaremos codo a codo para mejorar nuestros lazos y para fortalecer la relación de América Latina con el mundo. https://t.co/HXeB42yxNl",11524,2652
Mon Oct 28 18:31:27 +0000 2019,alferdez,"Gracias, presidente @sebastianpinera. Así lo haremos. Nuestros pueblos merecen que trabajemos por la integración de nuestra América Latina y por un desarrollo que atienda a quienes más padecen este presente de desigualdad. https://t.co/7qgxQgvQva",10510,1430
Mon Oct 28 18:21:39 +0000 2019,alferdez,"Muchas gracias, querido @evoespueblo, por tu saludo y por tu amistad. Y mis felicitaciones por tu triunfo electoral. Tenemos el desafío de profundizar nuestros vínculos y reconstruir entre todos el potencial de América Latina, para integrarnos al mundo cuidando a nuestra gente. https://t.co/4XUnXHBqlh",20302,4628
Mon Oct 28 18:12:33 +0000 2019,alferdez,"Muchas gracias, presidente. Sin duda tenemos mucho para trabajar en conjunto para fortalecer los lazos entre la Argentina y el Perú, que como bien remarca son pueblos hermanos. Nos espera un gran futuro. Vamos a construirlo juntos. https://t.co/9HAyZ68wEW",9242,1175
Mon Oct 28 17:49:25 +0000 2019,alferdez,"Gracias por confiar en nosotros.  Ahora, el país de TOD☀S. https://t.co/bVbLao8yQV",48829,8295
Mon Oct 28 01:39:21 +0000 2019,alferdez,EN VIVO | Desde la sede de campaña del @frentedetodos. https://t.co/qFq9Yz63Ci,13534,3872
Sun Oct 27 18:56:35 +0000 2019,alferdez,"También hoy cumple años mi amigo @LulaOficial, un hombre extraordinario que está injustamente preso desde hace un año y medio.  Parabéns pra você, querido Lula. Espero verte pronto.   #LulaLivre https://t.co/PiRE931CxS",51054,11001
Sun Oct 27 16:03:02 +0000 2019,alferdez,"Gracias, de nuevo, a toda la gente que nos acompañó y apoyó durante estos meses.   Ahora es tiempo de que trabajemos entre todos para construir la Argentina que soñamos. Una Argentina para todos. Una Argentina de pie. 🤝🇦🇷 https://t.co/NNnve2wu7K",38007,6758
